timestamp,contract_type,action_taken,tx_hash,range_width_multiplier_setting,predictedPrice_api,predictedTick_calculated,external_api_eth_price,actualPrice_pool,sqrtPriceX96_pool,currentTick_pool,targetTickLower_offchain,targetTickUpper_offchain,initial_contract_balance_token0,initial_contract_balance_token1,currentTickLower_contract,currentTickUpper_contract,currentLiquidity_contract,finalTickLower_contract,finalTickUpper_contract,finalLiquidity_contract,amount0_provided_to_mint,amount1_provided_to_mint,fees_collected_token0,fees_collected_token1,num_swaps_executed,gas_used,gas_cost_eth,error_message
2025-07-22 08:08:19,Baseline,fees_collect_only_success,0xad6e7f748433469df71c4ccacedb4079fa7a18520226a19abc82d882f4c53fcc,20,3698.379198950529,194163,3676.73,3679.65812616280337666388938232038248906028047409297626147483819124760541556732,1306098252622311543014619368632619,194214,194110,194310,2000000000000,50000000000000000000,0,0,0,194120,194320,592870977655978766,174741502458,49999999999999999942,41227098,9156476273521305,35,519519,0.000670180059131583,
2025-07-22 12:08:20,Baseline,fees_collect_only_success,0x9da63d9422538194d16c0952a604694767052ef4500eb3b55eca8ec86b816d0d,20,3705.2900643110274,194144,3708.78,3701.95512948445112364919793319481147350542328076116443027198824429807252784890,1302158974668886232446669454636741,194153,194050,194250,2000000000000,50000000000000000000,0,0,0,194030,194230,577605269352746883,165423273532,49999999999999999966,32434212,13039920223450319,35,604908,0.000720716765532480,
2025-07-22 16:08:34,Baseline,fees_collect_only_success,0xc1fce39daefc1f82f192fe5b8693711ad1015ac1066a7c1e9635921b6087c6a2,20,3712.651335772276,194124,3721.23,3709.30181920601262966862648479748361831650696721412012225151391329889109683778,1300868799316550856859918228942650,194133,194030,194230,2000000000000,50000000000000000000,0,0,0,194000,194200,561331314070733439,155493570102,49999999999999999943,28707164,13495047026020235,35,519575,0.000790866413712025,
2025-07-22 20:08:21,Baseline,fees_collect_only_success,0x53ee3fff65fe3c5c008ce323af2019081a455d76439174e06b1b2cbb7998c89a,20,3712.4110813200473,194125,3673.95,3674.39452373403225908576563446295300953717007876484165717589274049082389002029,1307033416443973053282647955911418,194228,194120,194320,2000000000000,50000000000000000000,0,0,0,194130,194330,564716292400741099,157728634114,49999999999999999975,42497116,9443869857424616,35,519603,0.000753280674054867,
2025-07-23 00:08:10,Baseline,fees_collect_only_success,0x47aa8660f139ed7088a6cb79dbb5c4afdb056eb60342b40d0440ca620c510b90,20,3747.6447091269492,194031,3743.82,3745.53190431270004143941572684826932871756919335107502317329783387822160288440,1294561936201193809503589577529381,194036,193930,194130,2000000000000,50000000000000000000,0,0,0,193920,194120,575631718652064676,164101960830,49999999999999999964,20754162,7906347504451307,35,485291,0.000550395059297171,
2025-07-23 04:08:14,Baseline,fees_collect_only_success,0x124a2a466cd6c095f835e177254a1cfd3d1ea75517a002ae9eb4375f33e2b211,20,3753.16005394578,194016,3729.21,3730.90905910159254330726664686579403302811047691416008708154199433304548992263,1297096394443930830250585794673438,194075,193970,194170,2000000000000,50000000000000000000,0,0,0,193980,194180,606746538516849733,183119783939,49999999999999999920,27467103,6103855991344405,35,519603,0.000607341695740731,
2025-07-23 08:08:24,Baseline,fees_collect_only_success,0xd9f158bff3530cba5afcd6f05a17459d51efe6e05be1f03caba2f00e3daf623a,20,3700.105282355547,194158,3671.76,3678.52334171323817367211005929148002733987420325169815516018917933289429589616,1306299695641781464499009868309210,194217,194110,194310,2000000000000,50000000000000000000,0,0,0,194120,194320,573176405684151198,162831228152,49999999999999999971,41700117,9254619263963315,35,519519,0.000586279215026505,
2025-07-23 12:08:20,Baseline,fees_collect_only_success,0x68182eb28b95a55f7f5a0b3d5769465c795812a1661a7d612d010c9c28debc9d,20,3673.9081754350664,194229,3672.68,3671.17164047829108330488377080464569786252338693210068136459379902531472817893,1307607006079863366566321403562496,194237,194130,194330,2000000000000,50000000000000000000,0,0,0,194130,194330,607073796778010639,183332169557,49999999999999999926,34354727,11150210670222291,35,519603,0.000695433895068864,
2025-07-23 16:08:20,Baseline,fees_collect_only_success,0x4dcb5bd2aca14aeae775ec83279f590fd256db339d71dd08b125899a1a5f5b63,20,3624.4231419825555,194365,3638.43,3626.94241931283928138607346618880370309353081418322808607579976329014818501984,1315555738420044055026253536471397,194358,194250,194450,2000000000000,50000000000000000000,0,0,0,194200,194400,554114958824650304,151432410688,49999999999999999938,50008379,25097127317456644,35,564212,0.000938009051844612,
2025-07-23 20:08:21,Baseline,fees_collect_only_success,0x2dfd5191167a299b6a805b57a73dee4b016f20f4b90c41bd221f37c3fa39f7de,20,3600.0421428894997,194432,3596.33,3595.81645890111967917219992055411642320002839667645899693844480340981524881290,1321237299867522320575564372006232,194444,194340,194540,2000000000000,50000000000000000000,0,0,0,194350,194550,550452446742341499,149463437445,49999999999999999936,59584251,13241121399682561,35,519743,0.000724766296154047,
